date,PERIOD,SEASON,SITE,ID,RELIEF,TRANSECT,PatMin,MesFra,StrPur,MegUnd,DerImb,PisGig,PycHel,SteOsm,LamSpp,MacJuv,LamJuv,EisArb,PteCal,MacPyr
4/19/2006,52,SPRING,4,4_10R,NA,10R,19,152,62,0,5,5,6,0,3,0,0,0,0,4
4/19/2006,52,SPRING,4,4_22L,NA,22L,12,19,95,0,2,6,3,7,2,0,2,0,0,5
4/19/2006,52,SPRING,4,4_32L,NA,32L,13,82,50,0,2,2,3,0,5,2,1,0,0,4
4/19/2006,52,SPRING,4,4_39L,NA,39L,18,44,21,0,0,0,2,3,5,0,10,4,0,6
4/19/2006,52,SPRING,4,4_45L,NA,45L,18,111,69,0,1,7,1,3,5,4,18,0,0,6
4/19/2006,52,SPRING,5,5_10R,NA,10R,2,18,59,0,1,1,5,0,0,0,1,0,0,5
4/19/2006,52,SPRING,5,5_22R,NA,22R,1,38,47,0,0,5,2,0,0,0,10,0,0,3
4/19/2006,52,SPRING,5,5_32L,NA,32L,5,142,100,0,2,5,1,1,0,0,0,0,0,6
4/19/2006,52,SPRING,5,5_39R,NA,39R,4,119,62,0,0,5,2,4,0,0,0,0,0,0
4/19/2006,52,SPRING,5,5_45R,NA,45R,1,0,0,0,1,0,1,3,0,1,0,0,0,0
4/19/2006,52,SPRING,6,6_10R,NA,10R,1,8,506,1,1,2,0,110,0,2,0,2,0,11
4/19/2006,52,SPRING,6,6_22L,NA,22L,5,135,236,1,0,2,1,108,0,5,0,2,0,11
4/19/2006,52,SPRING,6,6_22R,NA,22R,0,0,482,0,0,1,0,106,0,3,0,7,0,13
4/19/2006,52,SPRING,6,6_32L,NA,32L,1,43,439,2,0,6,0,128,0,5,1,8,0,9
4/19/2006,52,SPRING,6,6_39L,NA,39L,1,21,284,2,0,0,0,175,0,8,0,3,0,16
10/17/2006,53,FALL,1,1_10R,NA,10R,1,2,642,0,0,2,0,21,8,2,9,3,11,5
10/17/2006,53,FALL,1,1_22R,NA,22R,0,3,344,0,0,14,0,102,11,26,6,2,17,4
10/17/2006,53,FALL,1,1_32L,NA,32L,1,4,229,0,0,2,0,9,17,10,40,0,11,19
10/17/2006,53,FALL,1,1_39R,NA,39R,0,2,556,0,0,4,0,0,0,0,0,0,0,0
10/17/2006,53,FALL,1,1_45R,NA,45R,0,26,398,0,0,1,0,0,0,0,0,2,0,0
10/17/2006,53,FALL,2,2_10L,NA,10L,14,17,14,0,0,26,0,0,18,84,0,23,13,30
10/17/2006,53,FALL,2,2_22L,NA,22L,9,2,2,0,0,13,0,0,20,113,0,43,14,34
10/17/2006,53,FALL,2,2_32R,NA,32R,11,1,1,0,0,7,0,0,16,212,0,19,4,48
10/17/2006,53,FALL,2,2_39L,NA,39L,7,0,0,0,0,2,0,25,16,428,5,0,0,52
10/17/2006,53,FALL,2,2_45L,NA,45L,11,0,0,0,0,1,0,0,12,265,0,9,0,29
10/17/2006,53,FALL,3,3_10R,NA,10R,13,0,0,0,0,3,0,2,25,457,22,0,0,53
10/17/2006,53,FALL,3,3_22R,NA,22R,1,0,0,0,0,1,0,40,12,50,3,0,14,22
10/17/2006,53,FALL,3,3_32L,NA,32L,12,0,0,0,0,3,0,7,87,450,0,2,3,73
10/17/2006,53,FALL,3,3_39R,NA,39R,5,0,1,0,0,6,0,57,22,75,45,3,26,21
10/17/2006,53,FALL,3,3_45L,NA,45L,4,0,0,0,0,2,0,42,39,440,6,0,1,64
10/17/2006,53,FALL,4,4_10R,NA,10R,21,257,71,0,2,16,5,0,0,7,0,0,0,5
10/17/2006,53,FALL,4,4_22L,NA,22L,4,25,93,0,0,5,1,7,1,22,0,0,0,22
10/17/2006,53,FALL,4,4_32L,NA,32L,25,146,82,0,0,15,4,3,7,50,2,0,1,17
10/17/2006,53,FALL,4,4_39L,NA,39L,11,51,32,0,0,3,3,10,33,44,6,0,1,22
10/17/2006,53,FALL,4,4_45L,NA,45L,20,58,91,0,0,0,3,4,18,52,5,0,3,33
10/17/2006,53,FALL,5,5_10R,NA,10R,10,356,149,0,0,7,1,0,2,42,0,0,0,35
10/17/2006,53,FALL,5,5_22R,NA,22R,2,30,79,0,0,6,1,0,2,279,1,0,0,62
10/17/2006,53,FALL,5,5_32L,NA,32L,6,138,143,0,0,6,0,0,1,95,0,0,0,56
10/17/2006,53,FALL,5,5_39R,NA,39R,4,83,69,0,0,8,1,1,0,61,0,0,0,17
10/17/2006,53,FALL,5,5_45R,NA,45R,3,0,0,0,0,1,0,2,1,34,2,0,0,31
10/17/2006,53,FALL,6,6_10R,NA,10R,0,1,422,0,0,0,0,75,0,0,0,1,0,5
10/17/2006,53,FALL,6,6_22L,NA,22L,2,116,242,0,0,3,0,63,1,9,0,1,1,6
10/17/2006,53,FALL,6,6_22R,NA,22R,0,3,342,0,0,0,0,90,0,0,2,6,2,6
10/17/2006,53,FALL,6,6_32L,NA,32L,1,142,487,0,2,1,0,105,0,3,0,7,0,5
10/17/2006,53,FALL,6,6_39L,NA,39L,0,10,216,2,0,0,0,160,0,0,1,3,0,5
10/17/2006,53,FALL,7,7_10R,NA,10R,13,0,0,0,0,12,0,0,0,0,0,0,0,15
10/17/2006,53,FALL,7,7_22R,NA,22R,15,0,0,0,2,10,0,0,0,0,0,0,0,14
10/17/2006,53,FALL,7,7_32L,NA,32L,28,0,0,6,0,6,1,19,0,0,0,0,0,10
10/17/2006,53,FALL,7,7_39R,NA,39R,23,0,0,0,0,5,2,11,0,0,0,0,0,13
10/17/2006,53,FALL,7,7_45R,NA,45R,44,0,0,1,0,8,1,32,0,0,0,0,0,12
5/2/2007,54,SPRING,1,1_10R,NA,10R,0,0,386,0,0,4,1,10,5,7,9,1,3,0
5/2/2007,54,SPRING,1,1_22R,NA,22R,0,9,564,0,0,1,0,7,3,7,0,3,0,2
5/2/2007,54,SPRING,1,1_32L,NA,32L,0,1,513,0,1,0,0,4,0,38,8,0,5,4
5/2/2007,54,SPRING,1,1_39R,NA,39R,0,6,810,0,0,2,0,0,0,0,8,0,0,0
5/2/2007,54,SPRING,1,1_45R,NA,45R,0,9,502,0,0,0,0,0,0,0,3,0,0,0
5/2/2007,54,SPRING,2,2_10L,NA,10L,14,2,4,0,0,7,0,96,7,39,29,0,63,28
5/2/2007,54,SPRING,2,2_22L,NA,22L,2,0,0,0,0,1,0,146,18,8,4,5,74,18
5/2/2007,54,SPRING,2,2_32R,NA,32R,11,2,2,0,0,10,0,31,9,24,18,1,39,20
5/2/2007,54,SPRING,2,2_39L,NA,39L,5,0,2,0,1,1,0,39,22,13,3,0,5,10
5/2/2007,54,SPRING,2,2_45L,NA,45L,12,0,0,0,0,3,0,17,22,28,6,0,1,16
5/2/2007,54,SPRING,3,3_10R,NA,10R,13,0,0,0,0,3,0,12,10,95,8,0,8,8
5/2/2007,54,SPRING,3,3_22R,NA,22R,1,0,0,0,0,1,0,23,0,7,6,0,21,10
5/2/2007,54,SPRING,3,3_32L,NA,32L,11,3,2,0,0,11,0,60,27,11,113,1,24,31
5/2/2007,54,SPRING,3,3_39R,NA,39R,2,0,0,0,0,3,1,72,5,55,28,3,54,24
5/2/2007,54,SPRING,3,3_45L,NA,45L,7,2,1,0,0,13,0,38,26,53,23,3,34,22
5/2/2007,54,SPRING,4,4_10R,NA,10R,22,195,86,0,0,4,3,0,0,1,0,0,0,3
5/2/2007,54,SPRING,4,4_22L,NA,22L,1,179,90,0,0,15,2,3,0,2,0,0,0,5
5/2/2007,54,SPRING,4,4_32L,NA,32L,25,242,153,0,0,15,0,2,8,3,1,0,1,3
5/2/2007,54,SPRING,4,4_39L,NA,39L,24,68,41,0,0,4,0,5,19,20,2,0,1,11
5/2/2007,54,SPRING,4,4_45L,NA,45L,13,30,115,0,0,8,1,2,7,15,0,1,4,11
5/2/2007,54,SPRING,6,6_10R,NA,10R,0,4,174,0,0,0,0,49,0,1,0,2,0,3
5/2/2007,54,SPRING,6,6_22L,NA,22L,10,157,102,0,0,0,1,52,0,3,0,2,0,0
5/2/2007,54,SPRING,6,6_22R,NA,22R,0,3,232,0,0,0,0,116,0,0,2,8,0,4
5/2/2007,54,SPRING,6,6_32L,NA,32L,1,148,366,3,0,2,0,72,3,0,0,3,0,5
5/2/2007,54,SPRING,6,6_39L,NA,39L,1,64,342,0,0,0,0,151,2,6,1,4,0,4
11/3/2007,55,FALL,1,1_10R,NA,10R,0,5,753,0,0,0,0,76,1,0,16,1,7,0
11/3/2007,55,FALL,1,1_22R,NA,22R,1,2,341,2,0,0,0,37,4,23,15,0,11,2
11/3/2007,55,FALL,1,1_32L,NA,32L,0,9,290,1,0,0,0,17,0,9,0,1,4,1
11/3/2007,55,FALL,1,1_39R,NA,39R,0,2,650,0,0,0,0,0,0,0,0,0,0,0
11/3/2007,55,FALL,1,1_45R,NA,45R,0,20,765,0,0,2,0,0,0,0,0,0,0,0
11/3/2007,55,FALL,2,2_10L,NA,10L,3,89,122,0,0,6,0,39,11,78,10,6,33,7
11/3/2007,55,FALL,2,2_22L,NA,22L,3,0,0,0,0,0,0,126,22,88,31,7,57,10
11/3/2007,55,FALL,2,2_32R,NA,32R,7,0,0,0,0,11,0,37,7,107,9,10,53,7
11/3/2007,55,FALL,2,2_39L,NA,39L,8,1,3,0,0,1,0,87,23,133,5,9,44,4
11/3/2007,55,FALL,2,2_45L,NA,45L,9,0,1,0,0,1,0,77,17,98,5,10,51,3
11/3/2007,55,FALL,3,3_10R,NA,10R,12,0,1,0,0,0,0,81,3,151,10,1,54,8
11/3/2007,55,FALL,3,3_22R,NA,22R,4,0,0,0,0,0,0,19,14,55,12,0,41,8
11/3/2007,55,FALL,3,3_32L,NA,32L,9,0,0,0,1,2,0,52,27,120,19,2,66,9
11/3/2007,55,FALL,3,3_39R,NA,39R,0,0,1,0,0,2,0,80,14,84,14,6,36,3
11/3/2007,55,FALL,3,3_45L,NA,45L,3,0,1,0,0,5,0,23,12,172,25,19,56,3
11/3/2007,55,FALL,4,4_10R,NA,10R,15,158,27,0,2,10,3,1,1,13,1,0,0,5
11/3/2007,55,FALL,4,4_22L,NA,22L,19,77,136,0,0,7,0,5,3,3,1,0,0,11
11/3/2007,55,FALL,4,4_32L,NA,32L,14,168,89,0,0,5,0,1,11,4,2,0,1,11
11/3/2007,55,FALL,4,4_39L,NA,39L,27,89,42,0,0,2,1,7,23,19,2,0,1,10
11/3/2007,55,FALL,4,4_45L,NA,45L,21,41,115,0,0,3,3,4,6,9,5,0,3,11
11/3/2007,55,FALL,5,5_10R,NA,10R,3,67,139,0,0,3,3,0,2,27,0,0,0,13
11/3/2007,55,FALL,5,5_22R,NA,22R,10,64,99,1,1,3,0,1,2,59,2,0,0,17
11/3/2007,55,FALL,5,5_32L,NA,32L,6,136,201,0,0,3,0,2,2,69,5,0,0,16
11/3/2007,55,FALL,5,5_39R,NA,39R,4,152,80,0,0,5,0,2,0,24,0,0,1,11
11/3/2007,55,FALL,5,5_45R,NA,45R,0,0,0,0,0,0,0,3,0,69,4,0,2,17
11/3/2007,55,FALL,6,6_10R,NA,10R,1,25,511,0,0,1,0,84,1,7,0,1,0,12
11/3/2007,55,FALL,6,6_22L,NA,22L,12,159,261,0,1,0,0,75,0,26,0,1,0,17
11/3/2007,55,FALL,6,6_22R,NA,22R,0,3,459,0,0,1,0,146,1,18,0,6,0,26
11/3/2007,55,FALL,6,6_32L,NA,32L,2,146,421,0,0,3,0,91,2,6,0,7,0,2
11/3/2007,55,FALL,6,6_39L,NA,39L,0,24,220,3,0,0,0,75,0,6,2,3,0,23
11/3/2007,55,FALL,7,7_10R,NA,10R,14,0,0,0,0,2,0,1,0,416,0,0,0,17
11/3/2007,55,FALL,7,7_22R,NA,22R,22,0,1,0,0,4,0,0,0,185,0,0,0,1
11/3/2007,55,FALL,7,7_32L,NA,32L,13,0,0,0,1,6,0,3,0,260,0,0,0,1
11/3/2007,55,FALL,7,7_39R,NA,39R,34,0,1,0,0,21,1,2,0,218,0,0,0,1
11/3/2007,55,FALL,7,7_45R,NA,45R,11,0,1,0,0,5,1,5,0,293,0,0,0,7
5/19/2008,56,SPRING,4,4_10R,NA,10R,21,78,89,0,0,8,1,2,8,3,2,0,1,10
5/19/2008,56,SPRING,4,4_22L,NA,22L,1,33,107,0,3,0,0,1,0,12,0,0,0,9
5/19/2008,56,SPRING,4,4_32L,NA,32L,27,57,48,0,0,0,0,1,13,9,11,1,5,13
5/19/2008,56,SPRING,4,4_39L,NA,39L,19,82,51,0,0,9,0,8,27,3,33,0,3,5
5/19/2008,56,SPRING,4,4_45L,NA,45L,4,74,157,0,14,0,0,0,0,9,0,0,0,7
5/19/2008,56,SPRING,5,5_10R,NA,10R,6,20,172,0,0,2,0,0,4,4,12,0,0,36
5/19/2008,56,SPRING,5,5_22R,NA,22R,9,43,62,0,1,3,7,0,0,37,0,0,0,51
5/19/2008,56,SPRING,5,5_32L,NA,32L,7,99,163,0,1,0,1,0,2,38,5,1,0,24
5/19/2008,56,SPRING,5,5_39R,NA,39R,7,311,273,0,0,3,1,1,3,3,0,0,0,13
5/19/2008,56,SPRING,5,5_45R,NA,45R,0,0,1,0,0,0,0,6,5,24,0,0,0,41
10/21/2008,57,FALL,1,1_10R,NA,10R,1,4,673,0,0,1,0,8,0,0,0,0,1,0
10/21/2008,57,FALL,1,1_22R,NA,22R,0,3,340,1,0,0,0,110,0,0,2,0,15,1
10/21/2008,57,FALL,1,1_32L,NA,32L,0,6,579,0,0,0,0,11,78,0,0,0,65,3
10/21/2008,57,FALL,1,1_39R,NA,39R,1,9,1135,0,0,2,0,0,0,0,0,0,0,0
10/21/2008,57,FALL,1,1_45R,NA,45R,0,20,978,0,0,0,0,5,0,0,0,0,0,0
10/21/2008,57,FALL,2,2_10L,NA,10L,5,106,127,0,0,3,2,39,30,0,1,6,26,33
10/21/2008,57,FALL,2,2_22L,NA,22L,8,0,12,0,0,4,1,62,40,2,8,7,56,34
10/21/2008,57,FALL,2,2_32R,NA,32R,7,0,0,0,0,9,0,35,19,54,3,1,54,24
10/21/2008,57,FALL,2,2_39L,NA,39L,6,0,0,0,1,3,0,76,26,0,21,0,35,30
10/21/2008,57,FALL,2,2_45L,NA,45L,11,0,0,0,0,3,0,67,22,1,2,1,27,35
10/21/2008,57,FALL,3,3_10R,NA,10R,6,1,11,0,0,5,1,56,2,0,2,0,34,31
10/21/2008,57,FALL,3,3_22R,NA,22R,0,0,0,0,0,0,0,16,10,0,33,0,49,4
10/21/2008,57,FALL,3,3_32L,NA,32L,13,0,0,0,0,2,0,39,51,0,6,1,50,36
10/21/2008,57,FALL,3,3_39R,NA,39R,1,0,0,0,0,0,0,72,14,1,0,1,31,7
10/21/2008,57,FALL,3,3_45L,NA,45L,9,0,0,0,0,4,0,39,74,2,0,4,67,34
10/21/2008,57,FALL,4,4_10R,NA,10R,18,195,46,0,2,8,1,5,6,6,1,4,0,7
10/21/2008,57,FALL,4,4_22L,NA,22L,13,32,59,0,0,4,2,7,9,7,0,1,0,12
10/21/2008,57,FALL,4,4_32L,NA,32L,19,72,64,0,1,5,0,1,23,9,0,1,2,1
10/21/2008,57,FALL,4,4_39L,NA,39L,12,62,50,0,0,1,0,8,41,8,8,0,1,12
10/21/2008,57,FALL,4,4_45L,NA,45L,10,69,149,0,0,4,0,2,4,2,3,0,0,0
10/21/2008,57,FALL,5,5_10R,NA,10R,4,96,147,0,0,4,4,0,14,8,0,8,0,17
10/21/2008,57,FALL,5,5_22R,NA,22R,12,72,166,0,1,2,0,2,10,19,4,3,0,20
10/21/2008,57,FALL,5,5_32L,NA,32L,10,100,110,0,0,5,0,9,11,8,0,0,0,14
10/21/2008,57,FALL,5,5_39R,NA,39R,8,67,38,0,0,5,0,9,7,18,1,1,0,6
10/21/2008,57,FALL,5,5_45R,NA,45R,1,0,0,0,0,1,0,8,10,24,6,0,5,24
10/21/2008,57,FALL,6,6_10R,NA,10R,0,76,589,1,0,3,0,50,4,2,4,5,1,8
10/21/2008,57,FALL,6,6_22L,NA,22L,6,220,281,0,2,3,0,46,0,17,8,7,8,11
10/21/2008,57,FALL,6,6_22R,NA,22R,0,28,631,2,0,0,0,103,0,10,9,14,0,5
10/21/2008,57,FALL,6,6_32L,NA,32L,1,148,440,0,0,0,0,125,21,30,10,16,0,5
10/21/2008,57,FALL,6,6_39L,NA,39L,1,26,458,0,0,0,0,95,25,31,17,5,0,11
10/21/2008,57,FALL,7,7_10R,NA,10R,22,0,0,2,0,1,0,1,0,4,0,0,0,35
10/21/2008,57,FALL,7,7_22R,NA,22R,26,0,1,0,0,5,1,0,0,1,2,0,0,36
10/21/2008,57,FALL,7,7_32L,NA,32L,10,0,0,0,0,2,0,7,0,0,1,0,0,34
10/21/2008,57,FALL,7,7_39R,NA,39R,25,0,0,0,0,20,0,6,15,0,35,0,0,23
10/21/2008,57,FALL,7,7_45R,NA,45R,16,0,0,0,0,9,1,4,0,0,0,0,5,55
6/29/2010,60,SPRING,2,2_10L,NA,10L,6,88,55,0,2,11,0,43,31,9,16,8,21,11
6/29/2010,60,SPRING,2,2_22L,NA,22L,5,0,7,0,6,0,0,39,51,14,8,4,42,9
6/29/2010,60,SPRING,2,2_32R,NA,32R,11,1,5,0,1,3,0,32,18,11,2,1,35,9
6/29/2010,60,SPRING,2,2_39L,NA,39L,6,0,20,0,0,0,2,47,27,18,3,1,40,29
6/29/2010,60,SPRING,2,2_45L,NA,45L,4,0,11,0,0,1,0,64,20,17,7,1,42,16
6/29/2010,60,SPRING,3,3_10R,NA,10R,12,0,9,0,0,5,0,60,11,2,5,0,13,12
6/29/2010,60,SPRING,3,3_22R,NA,22R,4,0,2,0,0,0,0,68,15,0,4,0,276,2
6/29/2010,60,SPRING,3,3_32L,NA,32L,1,0,2,0,0,0,0,67,33,14,0,0,41,18
6/29/2010,60,SPRING,3,3_39R,NA,39R,1,1,9,0,0,0,1,89,10,0,0,0,72,0
6/29/2010,60,SPRING,3,3_45L,NA,45L,7,2,32,0,4,7,0,24,19,12,13,7,50,5
6/29/2010,60,SPRING,4,4_10R,NA,10R,31,71,55,0,1,10,0,0,3,0,1,4,0,3
6/29/2010,60,SPRING,4,4_22L,NA,22L,18,27,149,0,0,2,1,9,13,0,0,4,0,2
6/29/2010,60,SPRING,4,4_32L,NA,32L,33,80,167,0,0,13,3,1,39,1,1,2,0,6
6/29/2010,60,SPRING,4,4_39L,NA,39L,8,59,98,0,10,2,1,12,31,1,8,3,3,10
6/29/2010,60,SPRING,4,4_45L,NA,45L,5,102,202,0,7,3,1,5,13,0,4,2,1,0
6/29/2010,60,SPRING,5,5_10R,NA,10R,4,12,170,0,3,1,2,1,5,0,0,14,0,7
6/29/2010,60,SPRING,5,5_22R,NA,22R,7,27,203,0,0,7,1,6,20,7,14,7,1,10
6/29/2010,60,SPRING,5,5_32L,NA,32L,22,121,325,0,0,3,4,0,6,18,12,2,2,7
6/29/2010,60,SPRING,5,5_39R,NA,39R,6,100,68,0,2,0,1,13,5,16,35,1,1,6
6/29/2010,60,SPRING,5,5_45R,NA,45R,3,0,0,0,3,0,0,9,15,23,74,1,6,23
6/29/2010,60,SPRING,6,6_10R,NA,10R,0,38,1029,0,0,0,0,35,2,12,11,7,0,1
6/29/2010,60,SPRING,6,6_22L,NA,22L,22,224,208,2,1,6,0,55,6,74,1,4,2,6
6/29/2010,60,SPRING,6,6_22R,NA,22R,1,10,972,1,0,0,0,58,34,10,12,14,1,19
6/29/2010,60,SPRING,6,6_32L,NA,32L,2,89,304,0,0,0,0,35,4,36,9,16,1,20
6/29/2010,60,SPRING,6,6_39L,NA,39L,1,18,414,0,1,0,0,61,19,20,25,5,2,9
12/14/2010,61,FALL,1,1_10R,NA,10R,0,1,995,1,0,0,0,2,2,2,0,0,0,0
12/14/2010,61,FALL,1,1_22R,NA,22R,0,2,242,0,0,1,0,30,33,16,36,1,5,16
12/14/2010,61,FALL,1,1_32L,NA,32L,3,0,95,1,0,13,0,26,38,26,13,1,8,25
12/14/2010,61,FALL,1,1_39R,NA,39R,2,0,1120,1,0,0,0,0,0,0,1,0,0,0
12/14/2010,61,FALL,1,1_45R,NA,45R,0,16,806,0,0,3,1,5,1,0,4,0,0,0
12/14/2010,61,FALL,2,2_10L,NA,10L,7,122,183,0,0,7,1,23,25,8,20,7,30,3
12/14/2010,61,FALL,2,2_22L,NA,22L,4,0,10,1,0,4,0,51,76,0,4,6,52,6
12/14/2010,61,FALL,2,2_32R,NA,32R,11,26,60,0,0,11,0,57,33,7,6,4,56,3
12/14/2010,61,FALL,2,2_39L,NA,39L,10,7,119,0,0,7,0,45,68,12,24,1,44,21
12/14/2010,61,FALL,2,2_45L,NA,45L,10,12,183,0,0,1,1,28,56,4,12,2,45,12
12/14/2010,61,FALL,3,3_10R,NA,10R,11,2,27,0,0,3,1,68,17,13,3,2,18,4
12/14/2010,61,FALL,3,3_22R,NA,22R,4,0,0,0,0,0,0,22,26,0,6,0,187,1
12/14/2010,61,FALL,3,3_32L,NA,32L,9,0,19,1,0,1,0,46,40,1,12,0,89,10
12/14/2010,61,FALL,3,3_39R,NA,39R,4,3,40,0,0,2,0,51,23,6,18,3,82,8
12/14/2010,61,FALL,3,3_45L,NA,45L,5,7,61,0,0,1,0,31,25,0,5,0,137,4
12/14/2010,61,FALL,4,4_10R,NA,10R,17,49,116,1,1,2,3,4,6,6,1,4,0,2
12/14/2010,61,FALL,4,4_22L,NA,22L,11,37,202,0,0,7,0,6,15,0,0,2,0,1
12/14/2010,61,FALL,4,4_32L,NA,32L,7,43,127,0,1,9,1,3,17,0,0,10,2,2
12/14/2010,61,FALL,4,4_39L,NA,39L,21,95,238,0,1,0,2,20,53,1,14,4,6,6
12/14/2010,61,FALL,4,4_45L,NA,45L,12,119,514,0,1,0,1,3,25,5,0,0,0,1
12/14/2010,61,FALL,5,5_10R,NA,10R,4,17,273,0,3,4,4,0,11,0,0,11,0,6
12/14/2010,61,FALL,5,5_22R,NA,22R,5,30,351,0,0,0,0,1,12,2,1,9,0,2
12/14/2010,61,FALL,5,5_32L,NA,32L,12,66,438,1,0,1,1,0,5,5,7,8,1,1
12/14/2010,61,FALL,5,5_39R,NA,39R,6,137,127,0,0,3,0,11,10,38,6,1,0,9
12/14/2010,61,FALL,5,5_45R,NA,45R,0,1,7,0,0,0,1,13,24,48,6,1,4,14
12/14/2010,61,FALL,6,6_10R,NA,10R,1,31,1110,0,0,0,0,35,2,12,3,3,0,6
12/14/2010,61,FALL,6,6_22L,NA,22L,3,82,331,1,0,0,1,54,3,8,3,3,5,10
12/14/2010,61,FALL,6,6_22R,NA,22R,0,6,864,1,1,0,0,79,34,6,4,18,0,12
12/14/2010,61,FALL,6,6_32L,NA,32L,4,166,585,0,5,4,0,45,6,12,4,17,0,15
12/14/2010,61,FALL,6,6_39L,NA,39L,0,12,568,0,0,0,0,91,22,18,7,7,3,25
12/14/2010,61,FALL,7,7_10R,NA,10R,19,0,0,0,0,6,0,1,17,2,1,31,1,12
12/14/2010,61,FALL,7,7_22R,NA,22R,20,0,0,0,0,2,0,1,0,0,0,44,1,10
12/14/2010,61,FALL,7,7_32L,NA,32L,35,0,0,0,0,0,0,14,7,0,6,24,1,17
12/14/2010,61,FALL,7,7_39R,NA,39R,39,0,0,0,0,3,1,11,7,2,0,21,2,21
12/14/2010,61,FALL,7,7_45R,NA,45R,33,0,1,0,0,1,0,7,12,1,2,41,0,20
10/24/2011,63,FALL,1,1_10R,NA,10R,1,2,907,1,0,3,0,2,2,0,1,0,6,0
10/24/2011,63,FALL,1,1_22R,NA,22R,3,12,782,2,0,0,0,25,11,0,4,0,3,1
10/24/2011,63,FALL,1,1_32L,NA,32L,1,0,19,3,0,3,0,9,185,5,38,3,27,19
10/24/2011,63,FALL,1,1_39R,NA,39R,0,5,784,0,3,3,0,7,0,0,19,0,0,0
10/24/2011,63,FALL,1,1_45R,NA,45R,1,11,552,3,0,5,0,46,2,0,12,0,0,0
10/24/2011,63,FALL,2,2_10L,NA,10L,0,9,127,0,1,21,2,10,23,0,0,3,38,6
10/24/2011,63,FALL,2,2_22L,NA,22L,17,0,38,0,0,3,0,6,34,2,0,3,57,7
10/24/2011,63,FALL,2,2_32R,NA,32R,12,3,36,0,0,8,1,10,25,2,0,0,54,9
10/24/2011,63,FALL,2,2_39L,NA,39L,6,6,137,0,0,5,0,27,83,0,0,3,47,26
10/24/2011,63,FALL,2,2_45L,NA,45L,4,5,102,0,0,1,1,17,61,2,0,0,52,11
10/24/2011,63,FALL,3,3_10R,NA,10R,3,0,6,0,0,3,0,32,12,0,0,0,24,3
10/24/2011,63,FALL,3,3_22R,NA,22R,17,0,0,0,0,0,0,34,21,2,31,1,239,0
10/24/2011,63,FALL,3,3_32L,NA,32L,5,1,12,0,0,0,0,25,15,0,3,1,46,13
10/24/2011,63,FALL,3,3_39R,NA,39R,2,0,2,0,0,0,0,48,8,0,5,0,66,0
10/24/2011,63,FALL,3,3_45L,NA,45L,3,0,14,0,0,1,0,20,6,0,1,1,85,19
10/24/2011,63,FALL,4,4_10R,NA,10R,4,17,27,0,0,5,5,7,15,5,9,5,3,4
10/24/2011,63,FALL,4,4_22L,NA,22L,11,34,179,0,0,7,3,1,0,0,4,6,0,1
10/24/2011,63,FALL,4,4_32L,NA,32L,26,55,159,0,2,12,0,2,11,1,1,6,1,4
10/24/2011,63,FALL,4,4_39L,NA,39L,29,84,174,0,1,6,2,17,43,2,0,6,1,8
10/24/2011,63,FALL,4,4_45L,NA,45L,15,83,294,0,1,2,0,3,39,2,0,2,0,11
10/24/2011,63,FALL,5,5_10R,NA,10R,17,0,234,0,2,6,1,1,5,2,0,17,0,3
10/24/2011,63,FALL,5,5_22R,NA,22R,8,14,437,0,0,0,0,5,10,4,11,8,1,7
10/24/2011,63,FALL,5,5_32L,NA,32L,5,25,452,0,0,14,0,1,2,3,2,6,0,8
10/24/2011,63,FALL,5,5_39R,NA,39R,10,127,144,0,4,3,0,17,10,2,0,3,0,17
10/24/2011,63,FALL,5,5_45R,NA,45R,4,0,14,0,0,0,0,23,34,0,0,0,8,10
10/24/2011,63,FALL,6,6_10R,NA,10R,0,10,1335,0,0,0,0,36,2,0,0,1,0,0
10/24/2011,63,FALL,6,6_22L,NA,22L,19,213,586,0,0,5,0,41,2,1,5,1,2,1
10/24/2011,63,FALL,6,6_22R,NA,22R,0,12,846,0,0,0,0,80,10,4,7,24,1,4
10/24/2011,63,FALL,6,6_32L,NA,32L,6,166,669,0,0,0,0,34,6,0,0,17,0,4
10/24/2011,63,FALL,6,6_39L,NA,39L,5,23,585,0,0,2,1,80,34,0,0,7,1,10
10/24/2011,63,FALL,7,7_10R,NA,10R,19,0,0,0,0,3,1,2,12,0,0,42,0,0
10/24/2011,63,FALL,7,7_22R,NA,22R,13,0,0,1,0,0,1,3,15,1,1,12,1,1
10/24/2011,63,FALL,7,7_32L,NA,32L,15,0,0,0,0,2,2,2,5,0,1,22,0,0
10/24/2011,63,FALL,7,7_39R,NA,39R,12,0,0,0,0,2,0,10,10,1,0,30,0,0
10/24/2011,63,FALL,7,7_45R,NA,45R,22,0,0,0,0,1,1,5,19,0,0,45,1,1
6/28/2012,64,SPRING,1,1_10R,NA,10R,1,1,512,1,0,0,0,22,0,3,3,0,3,0
6/28/2012,64,SPRING,1,1_22R,NA,22R,0,2,164,1,0,1,0,15,8,5,7,1,22,3
6/28/2012,64,SPRING,1,1_32L,NA,32L,1,0,31,3,0,0,0,19,12,5,1,1,201,12
6/28/2012,64,SPRING,1,1_39R,NA,39R,0,0,605,1,0,3,0,0,0,0,0,0,0,0
6/28/2012,64,SPRING,1,1_45R,NA,45R,2,3,350,1,0,2,0,1,0,0,0,0,0,0
